PopName,Area,Year,YearReg,Month,VitalStat,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
GBR_SCO,01,2014,2014,11,1,30,O,4288,6,.,.,1
GBR_SCO,01,2014,2014,12,1,30,O,4234,6,.,.,1
GBR_SCO,01,2014,2014,TOT,1,30,O,56725,6,.,.,1
GBR_SCO,01,2015,2015,1,1,34,O,4791,6,.,.,1
GBR_SCO,01,2015,2015,2,1,34,O,4137,6,.,.,1
GBR_SCO,01,2015,2015,3,1,34,O,4391,6,.,.,1
GBR_SCO,01,2015,2015,4,1,34,O,4543,6,.,.,1
GBR_SCO,01,2015,2015,5,1,34,O,4321,6,.,.,1
GBR_SCO,01,2015,2015,6,1,34,O,4853,6,.,.,1
GBR_SCO,01,2015,2015,7,1,34,O,5084,6,.,.,1
GBR_SCO,01,2015,2015,8,1,34,O,4707,6,.,.,1
GBR_SCO,01,2015,2015,9,1,34,O,4819,6,.,.,1
GBR_SCO,01,2015,2015,10,1,34,O,4794,6,.,.,1
GBR_SCO,01,2015,2015,11,1,34,O,4396,6,.,.,1
GBR_SCO,01,2015,2015,12,1,34,O,4262,6,.,.,1
GBR_SCO,01,2015,2015,TOT,1,34,O,55098,6,.,.,1
GBR_SCO,01,2016,2016,1,1,34,O,4649,6,.,.,1
GBR_SCO,01,2016,2016,2,1,34,O,4220,6,.,.,1
GBR_SCO,01,2016,2016,3,1,34,O,4438,6,.,.,1
GBR_SCO,01,2016,2016,4,1,34,O,4456,6,.,.,1
GBR_SCO,01,2016,2016,5,1,34,O,4647,6,.,.,1
GBR_SCO,01,2016,2016,6,1,34,O,4827,6,.,.,1
GBR_SCO,01,2016,2016,7,1,34,O,4609,6,.,.,1
GBR_SCO,01,2016,2016,8,1,34,O,4977,6,.,.,1
GBR_SCO,01,2016,2016,9,1,34,O,4672,6,.,.,1
GBR_SCO,01,2016,2016,10,1,34,O,4607,6,.,.,1
GBR_SCO,01,2016,2016,11,1,34,O,4404,6,.,.,1
GBR_SCO,01,2016,2016,12,1,34,O,3982,6,.,.,1
GBR_SCO,01,2016,2016,TOT,1,34,O,54488,6,.,.,1
